service_id,date,exception_type
LR-A21-LR_GTFS-Fête-2-02,20220104,1
LR-A21-LR_GTFS-Fête-2-02,20220105,1
LR-A21-LR_GTFS-Fête-2-02,20220106,1
LR-A21-LR_GTFS-Fête-2-02,20220107,1
LR-H22-LR_GTFS-Semaine-02,20220415,2
LR-H22-LR_GTFS-Semaine-02,20220418,2
LR-H22-LR_GTFS-Semaine-02,20220523,2
LR-H22-LR_GTFS-Fête-1-02,20220415,1
LR-H22-LR_GTFS-Fête-1-02,20220523,1
LR-H22-LR_GTFS-Fête-2-03,20220418,1
