shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10324,45.271553,-74.094360,40070,5.918
10324,45.271818,-74.094023,40071,5.958
10324,45.272256,-74.093408,40072,6.027
10324,45.272357,-74.093269,40073,6.042
10324,45.272459,-74.093101,40074,6.060
10324,45.272570,-74.092919,40075,6.079
10324,45.272794,-74.092510,40076,6.119
10324,45.273023,-74.092045,40077,6.164
10324,45.273162,-74.091737,40078,6.192
10324,45.273428,-74.091074,40079,6.252
10324,45.273868,-74.089817,40080,6.362
10324,45.273973,-74.089535,40081,6.387
10324,45.274210,-74.088902,40082,6.444
10324,45.274264,-74.088763,40083,6.456
10324,45.274415,-74.088494,40084,6.483
10324,45.274672,-74.087728,40085,6.550
10324,45.274696,-74.087658,40086,6.556
10324,45.275022,-74.086731,40087,6.637
10324,45.275356,-74.085782,40088,6.720
10324,45.275741,-74.084686,40089,6.816
10324,45.275766,-74.084616,40090,6.822
10324,45.276007,-74.083931,40091,6.883
10324,45.276041,-74.083834,40092,6.891
10324,45.276279,-74.083156,40093,6.950
10324,45.276428,-74.082733,40094,6.987
10324,45.276595,-74.082220,40095,7.032
10324,45.276653,-74.082008,40096,7.050
10324,45.276685,-74.081870,40097,7.061
10324,45.276718,-74.081699,40098,7.075
10324,45.276752,-74.081514,40099,7.090
10324,45.276797,-74.081154,40100,7.119
10324,45.276820,-74.080783,40101,7.148
10324,45.276823,-74.080593,40102,7.163
10324,45.276811,-74.080216,40103,7.192
10324,45.276781,-74.079838,40104,7.222
10324,45.276724,-74.079291,40105,7.266
10324,45.276681,-74.078913,40106,7.296
10324,45.276545,-74.077711,40107,7.391
10324,45.276511,-74.077406,40108,7.416
10324,45.276418,-74.076597,40109,7.480
10324,45.276354,-74.076012,40110,7.527
10324,45.276342,-74.075852,40111,7.539
10324,45.276315,-74.075509,40112,7.566
10324,45.276314,-74.075138,40113,7.595
10324,45.276322,-74.074950,40114,7.610
10324,45.276359,-74.074575,40115,7.640
10324,45.276386,-74.074389,40116,7.655
10324,45.276461,-74.074021,40117,7.685
10324,45.276554,-74.073653,40118,7.716
10324,45.276660,-74.073291,40119,7.746
10324,45.276719,-74.073114,40120,7.762
10324,45.276853,-74.072766,40121,7.793
10324,45.277003,-74.072433,40122,7.824
10324,45.277085,-74.072271,40123,7.840
10324,45.277265,-74.071960,40124,7.871
10324,45.277464,-74.071669,40125,7.903
10324,45.277679,-74.071394,40126,7.935
10324,45.277818,-74.071234,40127,7.955
10324,45.278522,-74.070411,40128,8.056
10324,45.279134,-74.069698,40129,8.145
10324,45.279284,-74.069523,40130,8.166
10324,45.279822,-74.068887,40131,8.244
10324,45.280513,-74.068077,40132,8.344
10324,45.281285,-74.067175,40133,8.455
10324,45.283882,-74.064147,40134,8.829
10324,45.284497,-74.063393,40135,8.920
10324,45.284725,-74.063071,40136,8.956
10324,45.284834,-74.062903,40137,8.973
10324,45.285038,-74.062552,40138,9.009
10324,45.285226,-74.062179,40139,9.045
10324,45.285399,-74.061794,40140,9.081
10324,45.285480,-74.061595,40141,9.099
10324,45.285629,-74.061186,40142,9.135
10324,45.285697,-74.060973,40143,9.153
10324,45.285818,-74.060536,40144,9.190
10324,45.285870,-74.060313,40145,9.209
10324,45.285962,-74.059854,40146,9.246
10324,45.286442,-74.057213,40147,9.460
10324,45.286615,-74.056260,40148,9.537
10324,45.287464,-74.051579,40149,9.917
10324,45.287795,-74.049755,40150,10.065
10324,45.287992,-74.048675,40151,10.152
10324,45.288302,-74.046975,40152,10.290
10324,45.288404,-74.046417,40153,10.335
10324,45.288655,-74.045045,40154,10.447
10324,45.289209,-74.042013,40155,10.692
10324,45.289459,-74.040637,40156,10.804
10324,45.289484,-74.040500,40157,10.815
10324,45.289594,-74.039889,40158,10.864
10324,45.289735,-74.039108,40159,10.928
10324,45.289759,-74.038975,40160,10.938
10324,45.289941,-74.038018,40161,11.016
10324,45.289947,-74.037987,40162,11.019
10324,45.290090,-74.037420,40163,11.066
10324,45.290207,-74.037049,40164,11.098
10324,45.290275,-74.036869,40165,11.114
10324,45.290329,-74.036742,40166,11.125
10324,45.290428,-74.036506,40167,11.147
10324,45.290506,-74.036346,40168,11.162
10324,45.290684,-74.036017,40169,11.195
10324,45.290881,-74.035704,40170,11.228
10324,45.290988,-74.035558,40171,11.244
10324,45.291212,-74.035274,40172,11.278
10324,45.291331,-74.035142,40173,11.294
10324,45.291579,-74.034893,40174,11.328
10324,45.291754,-74.034743,40175,11.351
10324,45.291840,-74.034672,40176,11.362
10324,45.292113,-74.034480,40177,11.396
10324,45.292254,-74.034395,40178,11.413
10324,45.292549,-74.034239,40179,11.448
10324,45.292943,-74.034051,40180,11.494
10324,45.293771,-74.033655,40181,11.591
10324,45.293829,-74.033628,40182,11.598
10324,45.294120,-74.033488,40183,11.632
10324,45.295674,-74.032746,40184,11.815
10324,45.295730,-74.032719,40185,11.821
10324,45.296402,-74.032397,40186,11.900
10324,45.296966,-74.032128,40187,11.966
10324,45.297304,-74.031966,40188,12.006
10324,45.298034,-74.031617,40189,12.092
10324,45.298326,-74.031468,40190,12.126
10324,45.298469,-74.031383,40191,12.143
10324,45.298595,-74.031297,40192,12.159
10324,45.298737,-74.031185,40193,12.177
10324,45.298860,-74.031070,40194,12.193
10324,45.299087,-74.030825,40195,12.225
10324,45.299190,-74.030695,40196,12.240
10324,45.299379,-74.030412,40197,12.271
10324,45.299464,-74.030265,40198,12.286
10324,45.299618,-74.029948,40199,12.316
10324,45.299749,-74.029611,40200,12.346
10324,45.299857,-74.029249,40201,12.377
10324,45.299933,-74.028869,40202,12.408
10324,45.299984,-74.028475,40203,12.440
10324,45.300001,-74.028070,40204,12.471
10324,45.300001,-74.027145,40205,12.544
10324,45.299987,-74.025559,40206,12.668
10324,45.299982,-74.025034,40207,12.710
10324,45.299974,-74.024137,40208,12.780
10324,45.299968,-74.023545,40209,12.827
10324,45.299919,-74.018080,40210,13.255
10324,45.299915,-74.017485,40211,13.302
10324,45.299908,-74.016076,40212,13.413
10324,45.299876,-74.012839,40213,13.667
10324,45.299846,-74.009846,40214,13.902
10324,45.299846,-74.009726,40215,13.911
10324,45.299845,-74.009520,40216,13.927
10324,45.299843,-74.008851,40217,13.980
10324,45.299858,-74.008110,40218,14.038
10324,45.299869,-74.007881,40219,14.056
10324,45.299882,-74.007615,40220,14.077
10324,45.299910,-74.007277,40221,14.104
10324,45.299922,-74.007126,40222,14.116
10324,45.299962,-74.006798,40223,14.142
10324,45.299980,-74.006641,40224,14.154
10324,45.299987,-74.006589,40225,14.158
10324,45.300047,-74.006159,40226,14.193
10324,45.300619,-74.002519,40227,14.485
10324,45.300704,-74.002045,40228,14.524
10324,45.300801,-74.001555,40229,14.564
10324,45.300990,-74.000707,40230,14.633
10324,45.301257,-73.999665,40231,14.720
10324,45.301405,-73.999116,40232,14.767
10324,45.302990,-73.993248,40233,15.259
10324,45.303550,-73.991173,40234,15.434
10324,45.304119,-73.989098,40235,15.608
10324,45.304181,-73.988877,40236,15.627
10324,45.304317,-73.988429,40237,15.665
10324,45.304471,-73.987996,40238,15.704
10324,45.304641,-73.987573,40239,15.742
10324,45.304732,-73.987367,40240,15.761
10324,45.304928,-73.986969,40241,15.799
10324,45.305139,-73.986586,40242,15.837
10324,45.305361,-73.986216,40243,15.875
10324,45.305707,-73.985677,40244,15.932
10324,45.306367,-73.984678,40245,16.040
10324,45.307084,-73.983592,40246,16.156
10324,45.307909,-73.982325,40247,16.291
10324,45.308127,-73.981955,40248,16.329
10324,45.308340,-73.981572,40249,16.368
10324,45.308544,-73.981180,40250,16.406
10324,45.308739,-73.980773,40251,16.444
10324,45.308928,-73.980358,40252,16.483
10324,45.308997,-73.980189,40253,16.498
10324,45.309187,-73.979722,40254,16.541
10324,45.312221,-73.971730,40255,17.253
10324,45.312303,-73.971514,40256,17.272
10324,45.312419,-73.971205,40257,17.299
10324,45.312419,-73.971205,50001,17.299
10324,45.312472,-73.971063,50002,17.312
10324,45.312822,-73.970138,50003,17.394
10324,45.313055,-73.969517,50004,17.450
10324,45.313127,-73.969309,50005,17.468
10324,45.313157,-73.969214,50006,17.476
10324,45.313267,-73.968858,50007,17.506
10324,45.313376,-73.968439,50008,17.541
10324,45.313376,-73.968439,60001,17.541
10324,45.313383,-73.968412,60002,17.544
10324,45.313387,-73.968391,60003,17.545
10324,45.313479,-73.967964,60004,17.580
10324,45.313561,-73.967510,60005,17.617
10324,45.313585,-73.967323,60006,17.632
10324,45.313622,-73.967053,60007,17.654
10324,45.313693,-73.966366,60008,17.708
10324,45.313713,-73.966150,60009,17.725
10324,45.313720,-73.966062,60010,17.732
10324,45.313811,-73.965068,60011,17.811
10324,45.313811,-73.965068,70001,17.811
10324,45.313817,-73.964994,70002,17.816
