shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
M10009,45.709206,-73.668205,90009,2.194
M10009,45.709206,-73.668205,100001,2.194
M10009,45.709321,-73.668243,100002,2.207
M10009,45.709437,-73.668263,100003,2.220
M10009,45.709891,-73.668436,100004,2.272
M10009,45.710078,-73.668500,100005,2.293
M10009,45.710265,-73.668564,100006,2.315
M10009,45.710727,-73.668737,100007,2.368
M10009,45.711009,-73.668923,100008,2.403
M10009,45.711352,-73.669178,100009,2.446
M10009,45.711553,-73.669371,100010,2.473
M10009,45.711824,-73.669595,100011,2.507
M10009,45.711939,-73.669668,100012,2.521
M10009,45.712115,-73.669782,100013,2.543
M10009,45.712413,-73.669893,100014,2.577
M10009,45.712413,-73.669893,110001,2.577
M10009,45.712453,-73.669908,110002,2.582
M10009,45.712579,-73.669917,110003,2.596
M10009,45.712633,-73.669920,110004,2.602
M10009,45.712714,-73.669913,110005,2.611
M10009,45.712930,-73.669915,110006,2.635
M10009,45.712975,-73.669918,110007,2.640
M10009,45.713380,-73.669920,110008,2.685
M10009,45.714214,-73.669902,110009,2.777
M10009,45.714214,-73.669902,120001,2.777
M10009,45.714237,-73.669901,120002,2.780
M10009,45.714354,-73.669896,120003,2.793
M10009,45.714642,-73.669903,120004,2.825
M10009,45.715327,-73.669885,120005,2.901
M10009,45.715894,-73.669885,120006,2.964
M10009,45.715993,-73.669905,120007,2.975
M10009,45.716090,-73.669950,120008,2.987
M10009,45.716143,-73.669992,120009,2.993
M10009,45.716169,-73.670027,120010,2.997
M10009,45.716169,-73.670027,130001,2.997
M10009,45.716263,-73.670155,130002,3.012
M10009,45.716511,-73.670557,130003,3.054
M10009,45.716957,-73.671230,130004,3.126
M10009,45.717537,-73.672180,130005,3.224
M10009,45.717537,-73.672180,140001,3.224
M10009,45.717563,-73.672223,140002,3.228
M10009,45.717598,-73.672277,140003,3.234
M10009,45.717708,-73.672464,140004,3.253
M10009,45.717766,-73.672622,140005,3.267
M10009,45.717788,-73.672765,140006,3.278
M10009,45.717808,-73.672998,140007,3.296
M10009,45.717816,-73.673281,140008,3.319
M10009,45.717814,-73.673898,140009,3.367
M10009,45.717824,-73.674811,140010,3.438
M10009,45.717824,-73.674811,150001,3.438
M10009,45.717825,-73.674889,150002,3.444
M10009,45.717838,-73.676677,150003,3.583
M10009,45.717844,-73.677025,150004,3.610
M10009,45.717842,-73.677559,150005,3.652
M10009,45.717842,-73.677559,160001,3.652
M10009,45.717841,-73.677654,160002,3.659
M10009,45.717844,-73.678657,160003,3.737
M10009,45.717853,-73.680869,160004,3.909
M10009,45.717853,-73.680869,170001,3.909
M10009,45.717854,-73.681036,170002,3.922
M10009,45.717859,-73.681975,170003,3.995
M10009,45.717858,-73.683068,170004,4.081
M10009,45.717865,-73.684907,170005,4.224
M10009,45.717865,-73.684907,180001,4.224
M10009,45.717865,-73.685010,180002,4.232
M10009,45.717875,-73.685795,180003,4.293
