shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10215,45.386164,-74.014727,10065,3.229
10215,45.386182,-74.014331,10066,3.260
10215,45.386233,-74.013163,10067,3.352
10215,45.386252,-74.012695,10068,3.389
10215,45.386273,-74.012173,10069,3.430
10215,45.386275,-74.012111,10070,3.434
10215,45.386274,-74.012099,10071,3.435
10215,45.386281,-74.011668,10072,3.469
10215,45.386284,-74.011473,10073,3.484
10215,45.386294,-74.011101,10074,3.514
10215,45.386299,-74.010928,10075,3.527
10215,45.386318,-74.010342,10076,3.573
10215,45.386336,-74.009943,10077,3.604
10215,45.386328,-74.009509,10078,3.638
10215,45.386391,-74.008254,10079,3.737
10215,45.386391,-74.008254,20001,3.737
10215,45.386424,-74.007537,20002,3.793
10215,45.386441,-74.007167,20003,3.822
10215,45.386480,-74.006240,20004,3.895
10215,45.386514,-74.005580,20005,3.947
10215,45.386606,-74.003731,20006,4.092
10215,45.386706,-74.001668,20007,4.254
10215,45.386929,-73.997023,20008,4.619
10215,45.387065,-73.994169,20009,4.843
10215,45.387106,-73.993266,20010,4.914
10215,45.387117,-73.993007,20011,4.934
10215,45.387119,-73.992951,20012,4.939
10215,45.387122,-73.992906,20013,4.942
10215,45.387163,-73.992267,20014,4.992
10215,45.387163,-73.992267,30001,4.992
10215,45.387221,-73.991355,30002,5.064
10215,45.387270,-73.990795,30003,5.108
10215,45.387301,-73.990438,30004,5.136
10215,45.387323,-73.990211,30005,5.154
10215,45.387349,-73.989957,30006,5.175
10215,45.387365,-73.989815,30007,5.186
10215,45.387468,-73.988905,30008,5.258
10215,45.387512,-73.988530,30009,5.288
10215,45.387542,-73.988307,30010,5.306
10215,45.387639,-73.987602,30011,5.362
10215,45.387746,-73.986903,30012,5.418
10215,45.387805,-73.986524,30013,5.448
10215,45.387855,-73.986209,30014,5.474
10215,45.387918,-73.985814,30015,5.505
10215,45.387961,-73.985571,30016,5.525
10215,45.388077,-73.984921,30017,5.578
10215,45.388192,-73.984320,30018,5.627
10215,45.388269,-73.983918,30019,5.659
10215,45.388346,-73.983544,30020,5.690
10215,45.388386,-73.983350,30021,5.705
10215,45.388426,-73.983177,30022,5.720
10215,45.388520,-73.982767,30023,5.753
10215,45.388625,-73.982308,30024,5.791
10215,45.388718,-73.981931,30025,5.823
10215,45.388845,-73.981412,30026,5.866
10215,45.388961,-73.980964,30027,5.903
10215,45.389070,-73.980554,30028,5.937
10215,45.389188,-73.980110,30029,5.975
10215,45.389215,-73.980006,30030,5.983
10215,45.389240,-73.979920,30031,5.991
10215,45.389574,-73.978786,30032,6.087
10215,45.389668,-73.978476,30033,6.113
10215,45.389850,-73.977903,30034,6.163
10215,45.389905,-73.977727,30035,6.178
10215,45.389961,-73.977563,30036,6.192
10215,45.390099,-73.977163,30037,6.227
10215,45.390233,-73.976773,30038,6.261
10215,45.390318,-73.976526,30039,6.282
10215,45.390372,-73.976366,30040,6.296
10215,45.390441,-73.976178,30041,6.313
10215,45.390663,-73.975566,30042,6.367
10215,45.390867,-73.975036,30043,6.414
10215,45.390984,-73.974734,30044,6.441
10215,45.391165,-73.974281,30045,6.482
10215,45.391266,-73.974028,30046,6.505
10215,45.391324,-73.973886,30047,6.518
10215,45.391432,-73.973633,30048,6.541
10215,45.391834,-73.972691,30049,6.627
10215,45.391987,-73.972337,30050,6.660
10215,45.392187,-73.971900,30051,6.700
10215,45.392351,-73.971543,30052,6.734
10215,45.392567,-73.971100,30053,6.776
10215,45.392692,-73.970846,30054,6.800
10215,45.392820,-73.970592,30055,6.825
10215,45.393092,-73.970056,30056,6.876
10215,45.393212,-73.969819,30057,6.899
10215,45.393297,-73.969664,30058,6.915
10215,45.393744,-73.968844,30059,6.996
10215,45.394139,-73.968157,30060,7.065
10215,45.394360,-73.967781,30061,7.104
10215,45.394509,-73.967530,30062,7.130
10215,45.394569,-73.967431,30063,7.140
10215,45.394888,-73.966922,30064,7.193
10215,45.394945,-73.966831,30065,7.203
10215,45.395042,-73.966683,30066,7.218
10215,45.395208,-73.966431,30067,7.245
10215,45.395342,-73.966226,30068,7.267
10215,45.395588,-73.965855,30069,7.307
10215,45.395711,-73.965670,30070,7.327
10215,45.395901,-73.965394,30071,7.357
10215,45.395901,-73.965394,40001,7.357
10215,45.396455,-73.964589,40002,7.446
10215,45.396611,-73.964378,40003,7.470
10215,45.396827,-73.964091,40004,7.503
10215,45.396962,-73.963910,40005,7.523
10215,45.397003,-73.963858,40006,7.529
10215,45.397318,-73.963474,40007,7.576
10215,45.397450,-73.963311,40008,7.595
10215,45.397625,-73.963099,40009,7.621
10215,45.397905,-73.962762,40010,7.661
10215,45.398489,-73.962066,40011,7.746
10215,45.398858,-73.961647,40012,7.799
10215,45.399172,-73.961295,40013,7.843
10215,45.399311,-73.961138,40014,7.863
10215,45.399406,-73.961035,40015,7.876
10215,45.399839,-73.960580,40016,7.936
10215,45.400381,-73.960008,40017,8.011
10215,45.400839,-73.959525,40018,8.075
10215,45.401290,-73.959049,40019,8.137
10215,45.401589,-73.958732,40020,8.179
10215,45.401674,-73.958645,40021,8.190
10215,45.402079,-73.958228,40022,8.246
10215,45.402596,-73.957697,40023,8.317
10215,45.402990,-73.957290,40024,8.371
10215,45.403456,-73.956816,40025,8.435
10215,45.403966,-73.956294,40026,8.505
10215,45.404503,-73.955742,40027,8.579
10215,45.404608,-73.955635,40028,8.593
10215,45.404692,-73.955546,40029,8.605
10215,45.405021,-73.955198,40030,8.650
10215,45.405212,-73.954995,40031,8.677
10215,45.405383,-73.954808,40032,8.701
10215,45.405440,-73.954746,40033,8.709
10215,45.405503,-73.954672,40034,8.718
10215,45.405866,-73.954246,40035,8.770
10215,45.406029,-73.954052,40036,8.794
10215,45.406063,-73.954011,40037,8.799
10215,45.406101,-73.953964,40038,8.805
10215,45.406375,-73.953604,40039,8.846
10215,45.406506,-73.953412,40040,8.867
10215,45.406622,-73.953240,40041,8.886
10215,45.406661,-73.953176,40042,8.892
10215,45.406837,-73.952879,40043,8.923
10215,45.406855,-73.952849,40044,8.926
10215,45.406872,-73.952817,40045,8.929
10215,45.407024,-73.952537,40046,8.957
10215,45.407047,-73.952491,40047,8.961
10215,45.407115,-73.952350,40048,8.974
10215,45.407211,-73.952148,40049,8.993
10215,45.407281,-73.951988,40050,9.008
10215,45.407402,-73.951708,40051,9.034
10215,45.407467,-73.951550,40052,9.048
10215,45.407566,-73.951300,40053,9.071
10215,45.407605,-73.951188,40054,9.081
10215,45.407605,-73.951188,50001,9.081
10215,45.407727,-73.950853,50002,9.110
10215,45.407801,-73.950605,50003,9.131
10215,45.407947,-73.950112,50004,9.173
10215,45.408008,-73.949907,50005,9.190
10215,45.408095,-73.949555,50006,9.220
10215,45.408192,-73.949159,50007,9.252
10215,45.408332,-73.948571,50008,9.301
10215,45.408572,-73.947499,50009,9.389
10215,45.408706,-73.946925,50010,9.437
10215,45.408746,-73.946762,50011,9.450
10215,45.408811,-73.946502,50012,9.472
10215,45.408837,-73.946403,50013,9.480
10215,45.408868,-73.946291,50014,9.489
10215,45.408973,-73.945913,50015,9.521
10215,45.408982,-73.945877,50016,9.524
10215,45.409015,-73.945772,50017,9.533
10215,45.409246,-73.945032,50018,9.597
10215,45.409320,-73.944802,50019,9.616
10215,45.409643,-73.943880,50020,9.697
10215,45.409719,-73.943668,50021,9.716
10215,45.409867,-73.943261,50022,9.752
10215,45.410013,-73.942859,50023,9.787
10215,45.410250,-73.942194,50024,9.845
10215,45.411259,-73.939375,50025,10.093
10215,45.411341,-73.939151,50026,10.113
10215,45.412098,-73.937072,50027,10.296
10215,45.412966,-73.934691,50028,10.506
10215,45.413325,-73.933702,50029,10.593
10215,45.413790,-73.932423,50030,10.706
10215,45.413943,-73.931996,50031,10.743
10215,45.414206,-73.931270,50032,10.807
10215,45.414558,-73.930296,50033,10.893
10215,45.414839,-73.929516,50034,10.962
10215,45.414943,-73.929225,50035,10.987
10215,45.415153,-73.928643,50036,11.038
10215,45.415404,-73.927945,50037,11.100
10215,45.415702,-73.927119,50038,11.172
10215,45.416065,-73.926115,50039,11.261
10215,45.416677,-73.924417,50040,11.410
10215,45.418665,-73.918918,50041,11.894
10215,45.419410,-73.916864,50042,12.075
10215,45.419448,-73.916761,50043,12.084
10215,45.419543,-73.916496,50044,12.108
10215,45.419887,-73.915541,50045,12.192
10215,45.419887,-73.915541,60001,12.192
10215,45.420751,-73.913147,60002,12.402
10215,45.421655,-73.910644,60003,12.622
10215,45.422765,-73.907573,60004,12.893
10215,45.423209,-73.906331,60005,13.002
10215,45.423536,-73.905417,60006,13.082
10215,45.423605,-73.905227,60007,13.099
10215,45.423647,-73.905102,60008,13.110
10215,45.424083,-73.903776,60009,13.224
10215,45.424208,-73.903395,60010,13.257
10215,45.424435,-73.902653,60011,13.320
10215,45.424447,-73.902614,60012,13.324
10215,45.424482,-73.902484,60013,13.335
10215,45.424803,-73.901323,60014,13.432
10215,45.425045,-73.900405,60015,13.509
10215,45.425084,-73.900239,60016,13.523
10215,45.425328,-73.899213,60017,13.607
10215,45.425370,-73.899033,60018,13.622
10215,45.425469,-73.898590,60019,13.659
10215,45.425635,-73.897775,60020,13.725
10215,45.425835,-73.896786,60021,13.806
10215,45.425998,-73.895788,60022,13.886
10215,45.426227,-73.894420,60023,13.996
10215,45.426290,-73.894025,60024,14.028
10215,45.426592,-73.892119,60025,14.181
10215,45.426941,-73.889926,60026,14.357
10215,45.427030,-73.889375,60027,14.401
10215,45.427366,-73.887243,60028,14.572
10215,45.427366,-73.887243,70001,14.572
10215,45.427864,-73.884097,70002,14.825
10215,45.427979,-73.883375,70003,14.883
10215,45.428169,-73.882181,70004,14.978
10215,45.428672,-73.878987,70005,15.235
10215,45.428967,-73.877123,70006,15.384
10215,45.429519,-73.873646,70007,15.663
10215,45.429587,-73.873217,70008,15.698
10215,45.430069,-73.870191,70009,15.941
10215,45.430713,-73.866094,70010,16.269
10215,45.431288,-73.862481,70011,16.559
10215,45.431361,-73.862032,70012,16.595
10215,45.431466,-73.861381,70013,16.648
10215,45.431506,-73.861167,70014,16.665
10215,45.431706,-73.860097,70015,16.752
10215,45.431853,-73.859364,70016,16.811
10215,45.431959,-73.858844,70017,16.854
10215,45.432210,-73.857769,70018,16.942
10215,45.432424,-73.856888,70019,17.015
10215,45.432457,-73.856760,70020,17.026
10215,45.432539,-73.856454,70021,17.051
10215,45.432657,-73.856007,70022,17.089
10215,45.432810,-73.855432,70023,17.137
10215,45.433278,-73.853704,70024,17.282
10215,45.434189,-73.850311,70025,17.566
10215,45.434364,-73.849655,70026,17.621
10215,45.434561,-73.848920,70027,17.683
10215,45.434763,-73.848170,70028,17.745
10215,45.434953,-73.847459,70029,17.805
10215,45.434974,-73.847388,70030,17.811
10215,45.434973,-73.847389,80001,17.811
10215,45.435241,-73.846400,80002,17.894
10215,45.435441,-73.845666,80003,17.955
10215,45.435638,-73.844939,80004,18.016
10215,45.435840,-73.844182,80005,18.080
10215,45.436040,-73.843437,80006,18.142
10215,45.436259,-73.842625,80007,18.210
10215,45.437236,-73.839010,80008,18.514
10215,45.437752,-73.837104,80009,18.673
10215,45.438358,-73.834855,80010,18.862
10215,45.439155,-73.831881,80011,19.111
10215,45.439324,-73.831250,80012,19.164
10215,45.439533,-73.830500,80013,19.227
10215,45.439737,-73.829749,80014,19.290
10215,45.439941,-73.829000,80015,19.353
10215,45.440235,-73.827904,80016,19.445
10215,45.440550,-73.826730,80017,19.543
10215,45.440770,-73.825916,80018,19.611
10215,45.441007,-73.825043,80019,19.684
10215,45.441278,-73.824042,80020,19.768
10215,45.441549,-73.823030,80021,19.853
10215,45.441697,-73.822473,80022,19.900
10215,45.441855,-73.821888,80023,19.949
10215,45.442008,-73.821315,80024,19.997
10215,45.442079,-73.821045,80025,20.020
10215,45.442401,-73.819867,80026,20.118
10215,45.442400,-73.819871,90001,20.118
10215,45.442788,-73.818445,90002,20.238
10215,45.443486,-73.815850,90003,20.455
10215,45.443551,-73.815610,90004,20.476
10215,45.443779,-73.814779,90005,20.545
10215,45.443895,-73.814359,90006,20.581
10215,45.443953,-73.814166,90007,20.597
10215,45.444210,-73.813323,90008,20.669
10215,45.444752,-73.811536,90009,20.821
10215,45.445116,-73.810340,90010,20.923
10215,45.445311,-73.809703,90011,20.977
10215,45.445507,-73.809062,90012,21.032
10215,45.445740,-73.808292,90013,21.098
10215,45.446651,-73.805279,90014,21.354
10215,45.446835,-73.804670,90015,21.406
10215,45.447212,-73.803417,90016,21.513
10215,45.447212,-73.803417,100001,21.513
10215,45.447574,-73.802204,100002,21.616
10215,45.447963,-73.800803,100003,21.734
10215,45.448050,-73.800490,100004,21.760
10215,45.448071,-73.800403,100005,21.767
10215,45.448180,-73.799944,100006,21.805
10215,45.448394,-73.799042,100007,21.880
10215,45.448452,-73.798792,100008,21.901
10215,45.448645,-73.797910,100009,21.973
10215,45.448700,-73.797663,100010,21.993
10215,45.448745,-73.797435,100011,22.012
10215,45.448899,-73.796648,100012,22.076
10215,45.448928,-73.796501,100013,22.088
10215,45.448989,-73.796145,100014,22.116
10215,45.449078,-73.795619,100015,22.159
10215,45.449173,-73.795060,100016,22.204
10215,45.449198,-73.794899,100017,22.216
10215,45.449349,-73.793893,100018,22.297
10215,45.449377,-73.793709,100019,22.312
10215,45.449389,-73.793611,100020,22.320
10215,45.449573,-73.792129,100021,22.437
10215,45.449598,-73.791912,100022,22.454
10215,45.449640,-73.791528,100023,22.485
10215,45.449660,-73.791340,100024,22.500
10215,45.449706,-73.790852,100025,22.538
10215,45.449706,-73.790855,110001,22.538
10215,45.449747,-73.790410,110002,22.573
10215,45.449808,-73.789640,110003,22.634
10215,45.449813,-73.789566,110004,22.640
10215,45.449827,-73.789344,110005,22.657
10215,45.449900,-73.788153,110006,22.751
10215,45.449917,-73.787869,110007,22.773
10215,45.449923,-73.787671,110008,22.789
10215,45.449974,-73.786026,110009,22.918
10215,45.449976,-73.784492,110010,23.038
10215,45.449976,-73.784177,110011,23.062
10215,45.449924,-73.781741,110012,23.253
10215,45.449917,-73.781349,110013,23.284
10215,45.449899,-73.780501,110014,23.350
10215,45.449898,-73.780418,110015,23.356
10215,45.449892,-73.780152,110016,23.377
10215,45.449844,-73.777458,110017,23.588
10215,45.449830,-73.776735,110018,23.645
10215,45.449805,-73.775463,110019,23.744
10215,45.449685,-73.769587,110020,24.204
10215,45.449665,-73.768620,110021,24.280
10215,45.449661,-73.768384,110022,24.299
10215,45.449633,-73.766802,110023,24.422
10215,45.449618,-73.765866,110024,24.496
10215,45.449582,-73.764254,110025,24.622
10215,45.449581,-73.764255,120001,24.622
10215,45.449562,-73.763429,120002,24.687
10215,45.449529,-73.761920,120003,24.805
10215,45.449500,-73.760499,120004,24.916
10215,45.449493,-73.760189,120005,24.940
10215,45.449435,-73.757163,120006,25.177
10215,45.449417,-73.756161,120007,25.256
10215,45.449405,-73.755455,120008,25.311
10215,45.449374,-73.753636,120009,25.453
10215,45.449307,-73.750302,120010,25.714
10215,45.449299,-73.749890,120011,25.747
10215,45.449264,-73.748056,120012,25.890
10215,45.449187,-73.744105,120013,26.200
10215,45.449168,-73.743109,120014,26.277
10215,45.449168,-73.743110,130001,26.277
10215,45.449088,-73.738968,130002,26.602
10215,45.449070,-73.738083,130003,26.671
10215,45.449058,-73.737174,130004,26.742
10215,45.449056,-73.737075,130005,26.750
10215,45.449061,-73.736693,130006,26.780
10215,45.449068,-73.736146,130007,26.823
10215,45.449070,-73.736026,130008,26.832
10215,45.449088,-73.735353,130009,26.885
10215,45.449097,-73.734954,130010,26.916
10215,45.449102,-73.734284,130011,26.968
10215,45.449102,-73.734173,130012,26.977
10215,45.449098,-73.733871,130013,27.001
10215,45.449090,-73.733337,130014,27.043
10215,45.449084,-73.733033,130015,27.066
10215,45.449084,-73.732992,130016,27.070
10215,45.449071,-73.732331,130017,27.121
10215,45.449060,-73.731750,130018,27.167
10215,45.449054,-73.731411,130019,27.193
10215,45.449050,-73.731186,130020,27.211
10215,45.449047,-73.730991,130021,27.226
10215,45.449040,-73.730726,130022,27.247
10215,45.449036,-73.730506,130023,27.264
10215,45.449007,-73.729144,130024,27.371
10215,45.448996,-73.728597,130025,27.413
10215,45.448987,-73.728151,130026,27.448
10215,45.448896,-73.723429,130027,27.818
10215,45.448863,-73.721683,130028,27.955
10215,45.448846,-73.720877,130029,28.018
10215,45.448796,-73.718370,130030,28.214
10215,45.448765,-73.716839,130031,28.334
10215,45.448719,-73.714636,130032,28.506
10215,45.448698,-73.713534,130033,28.593
10215,45.448655,-73.711323,130034,28.766
10215,45.448655,-73.711326,140001,28.766
10215,45.448611,-73.709231,140002,28.930
10215,45.448591,-73.708003,140003,29.026
10215,45.448589,-73.707879,140004,29.036
10215,45.448589,-73.707785,140005,29.043
10215,45.448590,-73.707344,140006,29.077
10215,45.448592,-73.707138,140007,29.093
10215,45.448594,-73.706912,140008,29.111
10215,45.448595,-73.706859,140009,29.115
10215,45.448602,-73.706724,140010,29.126
10215,45.448627,-73.706154,140011,29.171
10215,45.448635,-73.705988,140012,29.184
10215,45.448660,-73.705521,140013,29.220
10215,45.448694,-73.705047,140014,29.258
10215,45.448697,-73.704991,140015,29.262
10215,45.448708,-73.704851,140016,29.273
10215,45.448766,-73.704107,140017,29.331
10215,45.448819,-73.703409,140018,29.386
10215,45.448859,-73.702862,140019,29.430
10215,45.448924,-73.701974,140020,29.499
10215,45.448987,-73.701109,140021,29.567
10215,45.449062,-73.700108,140022,29.646
10215,45.449103,-73.699562,140023,29.689
10215,45.449149,-73.698945,140024,29.738
10215,45.449245,-73.697629,140025,29.841
10215,45.449331,-73.696463,140026,29.933
10215,45.449522,-73.693871,140027,30.137
10215,45.449578,-73.693102,140028,30.197
10215,45.449610,-73.692649,140029,30.233
10215,45.449641,-73.692238,140030,30.265
10215,45.449677,-73.691830,140031,30.298
10215,45.449699,-73.691591,140032,30.317
10215,45.449736,-73.691265,140033,30.342
10215,45.449755,-73.691092,140034,30.356
10215,45.449770,-73.690983,140035,30.365
10215,45.449808,-73.690698,140036,30.387
10215,45.449855,-73.690375,140037,30.413
10215,45.449996,-73.689492,140038,30.484
10215,45.450035,-73.689243,140039,30.504
10215,45.450159,-73.688469,140040,30.566
10215,45.450221,-73.688076,140041,30.598
10215,45.450359,-73.687237,140042,30.665
10215,45.450406,-73.686937,140043,30.689
10215,45.450436,-73.686750,140044,30.704
10215,45.450459,-73.686597,140045,30.716
10215,45.450482,-73.686448,140046,30.729
10215,45.450502,-73.686332,140047,30.738
10215,45.450655,-73.685400,140048,30.813
10215,45.450806,-73.684446,140049,30.889
10215,45.450984,-73.683336,140050,30.978
10215,45.451144,-73.682349,140051,31.058
10215,45.451352,-73.681076,140052,31.160
10215,45.451475,-73.680329,140053,31.220
10215,45.451858,-73.677935,140054,31.412
10215,45.451941,-73.677436,140055,31.452
10215,45.452042,-73.676827,140056,31.501
10215,45.452156,-73.676137,140057,31.556
10215,45.452266,-73.675446,140058,31.612
10215,45.452444,-73.674341,140059,31.701
10215,45.452554,-73.673654,140060,31.756
10215,45.452856,-73.671795,140061,31.905
10215,45.452964,-73.671094,140062,31.961
10215,45.452978,-73.671005,140063,31.968
10215,45.452987,-73.670929,140064,31.974
10215,45.453025,-73.670627,140065,31.998
10215,45.453045,-73.670436,140066,32.014
10215,45.453064,-73.670242,140067,32.029
10215,45.453072,-73.670149,140068,32.036
10215,45.453092,-73.669857,140069,32.059
10215,45.453103,-73.669696,140070,32.072
10215,45.453121,-73.669325,140071,32.101
10215,45.453128,-73.668885,140072,32.135
10215,45.453121,-73.668542,140073,32.162
10215,45.453119,-73.668440,140074,32.170
10215,45.453115,-73.668334,140075,32.178
10215,45.453100,-73.667999,140076,32.205
10215,45.453048,-73.667319,140077,32.258
10215,45.452976,-73.666725,140078,32.306
10215,45.452949,-73.666515,140079,32.322
10215,45.452600,-73.663850,140080,32.534
10215,45.452207,-73.660863,140081,32.772
10215,45.451903,-73.658540,140082,32.957
10215,45.451811,-73.657843,140083,33.012
10215,45.451676,-73.656812,140084,33.094
10215,45.451627,-73.656422,140085,33.126
10215,45.451588,-73.656105,140086,33.151
10215,45.451549,-73.655806,140087,33.175
10215,45.451145,-73.652904,140088,33.406
10215,45.451053,-73.652232,140089,33.460
10215,45.451040,-73.652145,140090,33.467
10215,45.451008,-73.651867,140091,33.489
10215,45.450958,-73.651442,140092,33.522
10215,45.450912,-73.651008,140093,33.557
10215,45.450885,-73.650570,140094,33.591
10215,45.450882,-73.650518,140095,33.595
10215,45.450873,-73.650107,140096,33.627
10215,45.450870,-73.649949,140097,33.640
10215,45.450883,-73.649591,140098,33.668
10215,45.450887,-73.649477,140099,33.677
10215,45.450890,-73.649424,140100,33.681
10215,45.450917,-73.648985,140101,33.715
10215,45.450965,-73.648527,140102,33.752
10215,45.451031,-73.648053,140103,33.789
10215,45.451042,-73.647992,140104,33.794
10215,45.451116,-73.647593,140105,33.827
10215,45.451222,-73.647138,140106,33.864
10215,45.451256,-73.646995,140107,33.876
10215,45.451402,-73.646462,140108,33.921
10215,45.451556,-73.646000,140109,33.961
10215,45.451579,-73.645929,140110,33.967
10215,45.451619,-73.645823,140111,33.976
10215,45.451736,-73.645521,140112,34.003
10215,45.451752,-73.645480,140113,34.007
10215,45.451838,-73.645281,140114,34.025
10215,45.451914,-73.645103,140115,34.041
10215,45.451950,-73.645033,140116,34.048
10215,45.452174,-73.644581,140117,34.092
10215,45.452226,-73.644481,140118,34.101
10215,45.452894,-73.643190,140119,34.227
10215,45.453197,-73.642608,140120,34.283
10215,45.453659,-73.641725,140121,34.369
10215,45.453749,-73.641790,150001,34.369
10215,45.454129,-73.641061,150002,34.440
10215,45.454444,-73.640454,150003,34.499
10215,45.454662,-73.640037,150004,34.540
10215,45.454917,-73.639485,150005,34.592
10215,45.455069,-73.639146,150006,34.623
10215,45.455184,-73.638868,150007,34.648
10215,45.455343,-73.638557,150008,34.678
10215,45.455669,-73.637838,150009,34.745
10215,45.455836,-73.637518,150010,34.776
10215,45.456860,-73.635543,150011,34.968
10215,45.457395,-73.634509,150012,35.069
10215,45.457842,-73.633645,150013,35.153
10215,45.459355,-73.630738,150014,35.436
10215,45.459795,-73.629891,150015,35.518
10215,45.461097,-73.627394,150016,35.761
10215,45.462065,-73.625528,150017,35.943
10215,45.462231,-73.625208,150018,35.974
10215,45.462680,-73.624342,150019,36.058
10215,45.462983,-73.623757,150020,36.115
10215,45.463573,-73.622628,150021,36.225
10215,45.464342,-73.621161,150022,36.368
10215,45.464963,-73.619975,150023,36.483
10215,45.465411,-73.619113,150024,36.567
10215,45.466617,-73.616776,150025,36.794
10215,45.467406,-73.615246,150026,36.942
10215,45.467843,-73.614400,150027,37.025
10215,45.468120,-73.613867,150028,37.076
10215,45.468604,-73.612937,150029,37.167
10215,45.469321,-73.611564,150030,37.300
10215,45.470217,-73.609844,150031,37.468
10215,45.470872,-73.608581,150032,37.591
10215,45.470921,-73.608484,150033,37.600
10215,45.470974,-73.608384,150034,37.610
10215,45.471314,-73.607723,150035,37.674
10215,45.471385,-73.607586,150036,37.687
10215,45.471458,-73.607446,150037,37.701
10215,45.472041,-73.606319,150038,37.810
10215,45.472144,-73.606121,150039,37.829
10215,45.472198,-73.606015,150040,37.840
10215,45.472236,-73.605942,150041,37.847
10215,45.472275,-73.605867,150042,37.854
10215,45.472712,-73.605028,150043,37.936
10215,45.472880,-73.604706,150044,37.967
10215,45.473056,-73.604380,150045,37.999
10215,45.473567,-73.603432,150046,38.093
10215,45.473620,-73.603333,150047,38.102
10215,45.473654,-73.603272,150048,38.108
10215,45.473756,-73.603092,150049,38.126
10215,45.473756,-73.603090,160001,38.126
10215,45.473995,-73.602667,160002,38.169
10215,45.474591,-73.601607,160003,38.275
10215,45.475802,-73.599447,160004,38.491
10215,45.476340,-73.598500,160005,38.586
10215,45.476721,-73.597828,160006,38.654
10215,45.476865,-73.597576,160007,38.679
10215,45.477088,-73.597190,160008,38.718
10215,45.477937,-73.595720,160009,38.867
10215,45.478268,-73.595137,160010,38.925
10215,45.478476,-73.594770,160011,38.962
10215,45.478496,-73.594735,160012,38.966
10215,45.478818,-73.594245,160013,39.018
10215,45.478917,-73.594086,160014,39.035
10215,45.478969,-73.593992,160015,39.044
10215,45.479569,-73.592898,160016,39.153
10215,45.480145,-73.591911,160017,39.253
10215,45.480672,-73.591044,160018,39.343
10215,45.481265,-73.590069,160019,39.444
10215,45.481276,-73.590053,160020,39.445
10215,45.481673,-73.589442,160021,39.510
10215,45.482490,-73.588189,160022,39.644
10215,45.483161,-73.587165,160023,39.753
10215,45.483687,-73.586359,160024,39.839
10215,45.484642,-73.584904,160025,39.995
10215,45.484709,-73.584798,160026,40.006
10215,45.486627,-73.581800,160027,40.323
10215,45.487619,-73.580271,160028,40.486
10215,45.487693,-73.580158,160029,40.498
10215,45.487814,-73.579982,160030,40.517
10215,45.488139,-73.579508,160031,40.569
