stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,wheelchair_boarding
72084,27e Avenue / des Ruisseaux,  45.391341, -73.945588,4,72084,0
72085,des Ruisseaux / face au 145,  45.391343, -73.943341,4,72085,0
72086,des Ruisseaux / face au 150,  45.391249, -73.943317,4,72086,0
72087,Datura / des Ruisseaux,  45.391206, -73.939995,4,72087,0
72088,des Ruisseaux / Datura,  45.391107, -73.940081,4,72088,0
72089,Datura / Perrot,  45.392242, -73.939372,4,72089,0
72090,Perrot / Datura,  45.392331, -73.939218,4,72090,0
72091,Perrot / Datura,  45.392301, -73.939511,4,72091,0
72092,Perrot / 21e Avenue,  45.393281, -73.950119,4,72092,0
72093,Perrot / 21e Avenue,  45.393198, -73.950249,4,72093,0
72094,Don-Quichotte / devant Galeries Don-Quichotte,  45.388323, -73.962643,4,72094,0
72095,Don-Quichotte / des Rosiers,  45.380524, -73.948004,4,72095,0
72096,Don-Quichotte / des Rosiers,  45.380640, -73.948559,4,72096,0
72097,Grand Boulevard / René-Émard,  45.387357, -73.968868,4,72097,0
72098,René-Émard / Grand Boulevard,  45.387342, -73.968593,4,72098,0
72099,René-Émard / Lucien-Manning,  45.385806, -73.964492,4,72099,0
72100,Lucien-Manning / René-Émard,  45.385899, -73.964594,4,72100,0
72101,Grand Boulevard / Lucien-Manning,  45.387597, -73.967885,4,72101,0
72102,Lucien-Manning / Grand Boulevard,  45.387605, -73.967542,4,72102,0
72103,Grand Boulevard / Lucien-Manning,  45.387745, -73.967667,4,72103,0
72104,Grand Boulevard / Lucien-Manning,  45.387584, -73.967890,4,72104,0
72105,Lucien-Manning / Grand Boulevard,  45.387502, -73.967653,4,72105,0
72106,25e Avenue / Boischatel,  45.386133, -73.949106,4,72106,0
72107,Boischatel / 25e Avenue,  45.386246, -73.949007,4,72107,0
72108,25e Avenue / des Ormes,  45.384174, -73.950056,4,72108,0
72109,25e Avenue / des Ormes,  45.384338, -73.950087,4,72109,0
72110,des Lilas / des Peupliers,  45.381848, -73.949194,4,72110,0
72111,des Lilas / des Peupliers,  45.381880, -73.949440,4,72111,0
72112,des Rosiers / des Lilas,  45.380933, -73.948074,4,72112,0
72113,des Rosiers / des Lilas,  45.380991, -73.948176,4,72113,0
72114,du Boisé / du Parc,  45.389787, -73.955746,4,72114,0
72115,Don-Quichotte / de Provence,  45.379638, -73.945992,4,72115,0
72116,Don-Quichotte / de Provence,  45.379417, -73.946045,4,72116,0
72117,8e Avenue / 7e Avenue,  45.398607, -73.951376,4,72117,0
72118,7e Avenue / 8e Avenue,  45.398687, -73.951484,4,72118,0
72119,5e Avenue / Montée Sagala,  45.399299, -73.953146,4,72119,0
72120,Montée Sagala / 5e Avenue,  45.399376, -73.952982,4,72120,0
72121,Grand Boulevard / 1re Avenue,  45.397799, -73.959275,4,72121,0
72122,1re Avenue / Grand Boulevard,  45.397650, -73.959595,4,72122,0
72123,5e Avenue / devant le #97,  45.397297, -73.955442,4,72123,0
72124,5e Avenue / devant le #96,  45.397426, -73.955495,4,72124,0
72125,du Domaine / Trenet,  45.391419, -73.898400,4,72125,0
72126,Trenet / du Domaine,  45.393703, -73.898784,4,72126,0
72127,Alexis-Trottier / du Domaine,  45.394000, -73.900209,4,72127,0
72128,Alexis-Trottier / Étienne-Trudeau,  45.391315, -73.899603,4,72128,0
72129,Perrot / 63e Avenue,  45.388856, -73.910145,4,72129,0
72130,Perrot / 63e Avenue,  45.388751, -73.910922,4,72130,0
72131,Perrot / face au #1659,  45.372821, -73.887943,4,72131,0
72132,Perrot / devant le #1659,  45.372754, -73.888125,4,72132,0
72133,Caza / Promenade Saint-Louis,  45.368836, -73.878162,4,72133,0
72134,Promenade Saint-Louis / Caza,  45.368890, -73.878329,4,72134,0
72135,Caza / Carrière,  45.367785, -73.875810,4,72135,0
72136,Caza / Carrière,  45.367725, -73.876097,4,72136,0
72137,Caza / Aumais,  45.365985, -73.874749,4,72137,0
72138,Aumais / Caza,  45.365858, -73.874724,4,72138,0
72139,Caza / Émile-Nelligan,  45.363336, -73.874553,4,72139,0
72140,Caza / Émile-Nelligan,  45.363443, -73.874658,4,72140,0
72141,Caza / Daoust,  45.361964, -73.875471,4,72141,0
72142,Caza / Daoust,  45.362134, -73.875501,4,72142,0
72143,Caza / Perrot,  45.360513, -73.877413,4,72143,0
72144,Caza / Perrot,  45.360695, -73.877473,4,72144,0
72145,Perrot / Alfred-Pellan,  45.358050, -73.879256,4,72145,0
72146,Perrot / Alfred-Pellan,  45.357955, -73.879130,4,72146,0
72147,Perrot / face au Parc des Fauvettes,  45.355808, -73.886141,4,72147,0
72148,Perrot / devant le Parc des Fauvettes,  45.355749, -73.885645,4,72148,0
72149,Perrot / devant le #2187,  45.353136, -73.897301,4,72149,0
72150,Perrot / face au #2180,  45.353033, -73.897349,4,72150,0
72151,Perrot / Marie-Marthe-Daoust,  45.354600, -73.892460,4,72151,0
72152,Perrot / Marie-Marthe-Daoust,  45.354408, -73.892550,4,72152,0
72153,Don-Quichotte / Perrier,  45.378292, -73.931676,4,72153,0
72154,Don-Quichotte / Perrier,  45.378240, -73.931838,4,72154,0
72155,Perrot / face au #1473,  45.384616, -73.899479,4,72155,0
72156,Perrot / devant le #1473,  45.384688, -73.899758,4,72156,0
72157,Forest / du Pinacle,  45.381000, -73.957393,4,72157,0
72158,Forest / du Pinacle,  45.381084, -73.957147,4,72158,0
72159,Perrier / Pascal,  45.383627, -73.928102,4,72159,0
72160,Perrier / Pascal,  45.383797, -73.928134,4,72160,0
72161,Forest / Huot,  45.381446, -73.953893,4,72161,0
72162,Forest / Huot,  45.381610, -73.953854,4,72162,0
72163,de la Rivelaine / Perrot,  45.389846, -73.930546,4,72163,0
72164,Perrot / de la Rivelaine,  45.389957, -73.930390,4,72164,0
72165,Perrot / de la Rivelaine,  45.389922, -73.930747,4,72165,0
72166,de la Rivelaine / des Roseaux,  45.388158, -73.931383,4,72166,0
72167,de la Rivelaine / des Roseaux,  45.388309, -73.931385,4,72167,0
72168,de la Rivelaine / Lucille-Teasdale,  45.386994, -73.933272,4,72168,0
72169,de la Rivelaine / de la Reine-des-Prés,  45.387147, -73.933173,4,72169,0
72170,de la Rivelaine / de la Rhapsodie,  45.385573, -73.934420,4,72170,0
72171,de la Rivelaine / de la Rhapsodie,  45.385746, -73.934458,4,72171,0
72172,Alexis-Trottier / de la Passe,  45.392661, -73.899825,4,72172,0
72173,Don-Quichotte / Alfred-Laliberté,  45.365559, -73.871704,4,72173,0
72174,Don-Quichotte / Alfred-Laliberté,  45.365401, -73.871764,4,72174,0
72175,Jordi-Bonet / Don-Quichotte,  45.366787, -73.868366,4,72175,0
72176,Don-Quichotte / Jordi-Bonet,  45.366667, -73.868261,4,72176,0
72177,Jordi-Bonet / Pauline-Julien,  45.368769, -73.870564,4,72177,0
72178,Jordi-Bonet / Pauline-Julien,  45.368802, -73.870829,4,72178,0
72179,Jordi-Bonet / Promenade Saint-Louis,  45.370811, -73.872477,4,72179,0
72180,Promenade Saint-Louis / Jordi-Bonet,  45.370785, -73.872673,4,72180,0
72181,Don-Quichotte / de la Rivelaine,  45.378880, -73.937982,4,72181,0
72182,Don-Quichotte / de la Rivelaine,  45.378775, -73.938202,4,72182,0
72183,Promenade Saint-Louis / Kay,  45.370556, -73.874689,4,72183,0
72184,Promenade Saint-Louis / Kay,  45.370640, -73.874706,4,72184,0
72185,Aumais / Perrot,  45.365385, -73.878740,4,72185,0
72186,Aumais / Perrot,  45.365279, -73.878540,4,72186,0
72187,Don-Quichotte / Rouleau,  45.378908, -73.941883,4,72187,0
72188,Don-Quichotte / Rouleau,  45.378830, -73.941875,4,72188,0
72189,Don-Quichotte / 22e Avenue,  45.384427, -73.954960,4,72189,0
72190,Don-Quichotte / 22e Avenue,  45.384162, -73.955048,4,72190,0
72191,Perrot / de l'Église,  45.350923, -73.902599,4,72191,0
72192,Perrot / de l'Église,  45.350844, -73.902664,4,72192,0
72193,Saint-Joseph / Virginie-Roy,  45.383659, -73.924983,4,72193,0
72194,Saint-Joseph / Virginie-Roy,  45.383935, -73.925025,4,72194,0
72195,Perrier / Picasso,  45.382228, -73.928771,4,72195,0
72196,Perrier / Picasso,  45.382371, -73.928802,4,72196,0
72197,Perrier / Pothier,  45.381161, -73.929367,4,72197,0
72198,Perrier / Pothier,  45.381342, -73.929342,4,72198,0
72199,Perrier / Michel-McNabb,  45.380434, -73.930642,4,72199,0
72200,Michel-McNabb / Perrier,  45.380376, -73.930774,4,72200,0
72201,Michel-McNabb / Jean-Paul-Lemieux,  45.381174, -73.931640,4,72201,0
