shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
300083,45.375552,-73.567014,90013,3.781
300083,45.375549,-73.567017,90014,3.781
300083,45.375549,-73.567017,100001,3.781
300083,45.375487,-73.567075,100002,3.789
300083,45.375305,-73.567246,100003,3.814
300083,45.374457,-73.568027,100004,3.926
300083,45.373290,-73.569049,100005,4.079
300083,45.373060,-73.569262,100006,4.109
300083,45.372905,-73.569406,100007,4.130
300083,45.371797,-73.570431,100008,4.277
300083,45.371764,-73.570459,100009,4.281
300083,45.371844,-73.570650,100010,4.299
300083,45.372214,-73.571454,100011,4.374
300083,45.372247,-73.571558,100012,4.383
300083,45.372270,-73.571687,100013,4.393
300083,45.372294,-73.571778,100014,4.401
300083,45.372305,-73.571971,100015,4.416
300083,45.372316,-73.572189,100016,4.433
300083,45.372322,-73.572278,100017,4.440
300083,45.372321,-73.572329,100018,4.444
300083,45.372323,-73.572358,100019,4.446
300083,45.372323,-73.572358,110001,4.446
300083,45.372334,-73.572484,110002,4.456
300083,45.372341,-73.572535,110003,4.460
300083,45.372380,-73.572729,110004,4.476
300083,45.372577,-73.573573,110005,4.546
300083,45.372807,-73.574575,110006,4.628
300083,45.372807,-73.574575,120001,4.628
300083,45.372845,-73.574740,120002,4.642
300083,45.373051,-73.575609,120003,4.714
300083,45.373608,-73.577959,120004,4.908
300083,45.373608,-73.577959,130001,4.908
300083,45.373644,-73.578114,130002,4.921
300083,45.373976,-73.579515,130003,5.037
300083,45.374181,-73.580395,130004,5.109
300083,45.374181,-73.580395,140001,5.109
300083,45.374205,-73.580501,140002,5.118
300083,45.374322,-73.581046,140003,5.163
300083,45.374345,-73.581175,140004,5.173
300083,45.374359,-73.581291,140005,5.182
300083,45.374365,-73.581393,140006,5.191
300083,45.374339,-73.581622,140007,5.209
300083,45.374264,-73.582383,140008,5.269
300083,45.374218,-73.582947,140009,5.313
300083,45.374150,-73.583820,140010,5.382
300083,45.374150,-73.583820,150001,5.382
300083,45.374137,-73.583992,150002,5.396
300083,45.374715,-73.584102,150003,5.460
300083,45.374884,-73.584133,150004,5.479
300083,45.375561,-73.584261,150005,5.555
300083,45.375561,-73.584261,160001,5.555
300083,45.375640,-73.584275,160002,5.564
300083,45.376022,-73.584327,160003,5.607
300083,45.376273,-73.584318,160004,5.635
300083,45.376402,-73.584293,160005,5.649
300083,45.376622,-73.584211,160006,5.675
300083,45.377393,-73.583844,160007,5.765
300083,45.377877,-73.583646,160008,5.821
300083,45.377927,-73.583631,160009,5.827
300083,45.378043,-73.583598,160010,5.840
300083,45.378058,-73.583599,160011,5.842
300083,45.378058,-73.583599,170001,5.842
300083,45.378125,-73.583606,170002,5.849
300083,45.378245,-73.583647,170003,5.863
300083,45.379603,-73.584265,170004,6.021
300083,45.379762,-73.584336,170005,6.040
300083,45.379762,-73.584336,180001,6.040
300083,45.379848,-73.584374,180002,6.050
300083,45.379950,-73.584422,180003,6.062
300083,45.380474,-73.584659,180004,6.123
300083,45.380658,-73.584753,180005,6.145
300083,45.380754,-73.584824,180006,6.157
300083,45.381055,-73.584952,180007,6.192
300083,45.381485,-73.585140,180008,6.242
300083,45.381485,-73.585140,190001,6.242
300083,45.381570,-73.585178,190002,6.252
300083,45.381800,-73.585295,190003,6.279
300083,45.382182,-73.585461,190004,6.323
300083,45.382271,-73.585492,190005,6.333
300083,45.382343,-73.585497,190006,6.341
300083,45.382434,-73.585465,190007,6.352
300083,45.382534,-73.585433,190008,6.363
300083,45.382946,-73.585230,190009,6.412
300083,45.383412,-73.585006,190010,6.466
300083,45.383476,-73.584984,190011,6.474
300083,45.383822,-73.584812,190012,6.514
300083,45.383822,-73.584812,200001,6.514
300083,45.383860,-73.584792,200002,6.519
300083,45.384051,-73.584728,200003,6.541
300083,45.384170,-73.584672,200004,6.555
300083,45.384507,-73.584554,200005,6.593
300083,45.384973,-73.584342,200006,6.648
300083,45.385421,-73.584142,200007,6.700
300083,45.386822,-73.583442,200008,6.865
300083,45.387957,-73.582865,200009,6.999
300083,45.388074,-73.583415,200010,7.044
300083,45.388074,-73.583415,210001,7.044
300083,45.388090,-73.583487,210002,7.050
300083,45.388115,-73.583553,210003,7.056
300083,45.388493,-73.584919,210004,7.171
300083,45.388585,-73.585398,210005,7.210
300083,45.388661,-73.585851,210006,7.246
300083,45.388691,-73.586300,210007,7.282
300083,45.388686,-73.586708,210008,7.314
300083,45.388643,-73.587217,210009,7.354
300083,45.388586,-73.587558,210010,7.381
300083,45.388536,-73.587721,210011,7.395
300083,45.388448,-73.588076,210012,7.425
300083,45.388448,-73.588076,220001,7.425
300083,45.388412,-73.588224,220002,7.437
300083,45.388389,-73.588363,220003,7.448
300083,45.388357,-73.588501,220004,7.459
300083,45.388345,-73.588602,220005,7.467
300083,45.388331,-73.588768,220006,7.480
300083,45.388335,-73.588921,220007,7.492
300083,45.388330,-73.589074,220008,7.504
300083,45.388374,-73.589358,220009,7.527
300083,45.388405,-73.589514,220010,7.540
300083,45.388462,-73.589709,220011,7.556
300083,45.388568,-73.590048,220012,7.585
300083,45.388686,-73.590286,220013,7.608
300083,45.388849,-73.590527,220014,7.635
300083,45.389006,-73.590705,220015,7.657
300083,45.389006,-73.590705,230001,7.657
300083,45.389101,-73.590812,230002,7.670
300083,45.389322,-73.590942,230003,7.697
300083,45.389482,-73.591003,230004,7.715
300083,45.389561,-73.591047,230005,7.725
300083,45.389661,-73.591070,230006,7.736
300083,45.389661,-73.591070,240001,7.736
300083,45.389713,-73.591082,240002,7.742
300083,45.389794,-73.591088,240003,7.751
300083,45.390182,-73.591075,240004,7.794
300083,45.391004,-73.590976,240005,7.886
300083,45.391185,-73.590950,240006,7.906
