service_id,date,exception_type
SJU-H22-SJU_GTFS-Semaine-02,20220415,2
SJU-H22-SJU_GTFS-Semaine-02-0001100,20220415,2
SJU-H22-SJU_GTFS-Semaine-02,20220418,2
SJU-H22-SJU_GTFS-Semaine-02-0001100,20220418,2
SJU-H22-SJU_GTFS-Semaine-02,20220523,2
SJU-H22-SJU_GTFS-Semaine-02-0001100,20220523,2
SJU-H22-SJU_GTFS-Fête-1-03,20220415,1
SJU-H22-SJU_GTFS-Fête-1-03,20220523,1
SJU-H22-SJU_GTFS-Fête-2-01,20220418,1
